1681499220583839488,0.02180,-0.06803,0.01589,0.99838,0.03730,0.00117,0.04305,-0.06426,-0.04784,0.02352,
1681499220665314560,0.05540,-0.08686,0.02060,0.99861,0.03645,0.00875,0.03707,0.00931,-0.05025,0.02117,
1681499220746790400,0.05431,-0.09134,0.02023,0.99879,0.03707,0.00840,0.03113,-0.01389,-0.04913,0.01767,
1681499220869004800,0.05406,-0.09627,0.02051,0.99888,0.03743,0.00786,0.02771,0.07101,-0.03809,0.02596,
1681499220991218688,0.06388,-0.09329,0.02288,0.99850,0.03578,0.01353,0.03927,0.12202,-0.01255,0.04762,
1681499221072694784,0.07695,-0.09321,0.02760,0.99790,0.03085,0.02256,0.05221,0.11281,0.03221,0.07038,
1681499221194907904,0.08950,-0.08726,0.02951,0.99783,0.02337,0.02899,0.05432,0.06650,0.05844,0.01707,
1681499221276383744,0.09642,-0.08234,0.03034,0.99827,0.02035,0.03147,0.04527,0.09608,0.02702,0.01136,
1681499221357859840,0.10535,-0.08073,0.03140,0.99823,0.01902,0.03472,0.04438,0.11708,-0.04306,0.00774,
1681499221480073728,0.11864,-0.08687,0.03239,0.99769,0.02085,0.03894,0.05167,0.12584,-0.08934,0.00606,
1681499221561549568,0.12967,-0.08957,0.03172,0.99770,0.02291,0.04323,0.04699,0.17002,-0.08290,0.00575,
1681499221643024640,0.14300,-0.09100,0.03092,0.99749,0.02461,0.04862,0.04524,0.17197,-0.07687,0.00384,
1681499221765238272,0.15397,-0.09290,0.03011,0.99718,0.02541,0.05200,0.04777,0.03684,-0.04626,0.01025,
1681499221887452672,0.14649,-0.09217,0.03012,0.99734,0.02706,0.04830,0.04734,-0.02247,-0.11682,0.00970,
1681499221968928768,0.14154,-0.09836,0.02885,0.99711,0.03164,0.04561,0.05177,0.01254,-0.18025,0.00284,
1681499222091142912,0.14236,-0.12179,0.02783,0.99613,0.04339,0.04441,0.06215,0.05419,-0.26224,-0.00714,
1681499222172618752,0.14263,-0.14135,0.02694,0.99536,0.05315,0.04426,0.06683,0.05296,-0.27335,-0.00967,
1681499222254094592,0.13237,-0.15232,0.02426,0.99482,0.06237,0.04337,0.06754,-0.01188,-0.21340,-0.00466,
1681499222376307456,0.12461,-0.17068,0.02461,0.99545,0.07047,0.03915,0.05082,-0.09685,-0.13788,0.00799,
1681499222457784064,0.11384,-0.17604,0.02468,0.99575,0.07521,0.03538,0.03976,-0.05260,-0.16756,0.00476,
1681499222539259904,0.10990,-0.18919,0.02362,0.99516,0.08239,0.03368,0.04175,0.00304,-0.20654,-0.00214,
1681499222661473792,0.11176,-0.20966,0.02330,0.99444,0.09243,0.03479,0.03661,0.04000,-0.14182,0.00810,
1681499222783687680,0.11759,-0.21993,0.02465,0.99434,0.09741,0.04004,0.01384,0.05305,-0.03024,0.02804,
1681499222865163776,0.11922,-0.21676,0.02599,0.99433,0.09667,0.04337,-0.00911,-0.00001,0.04654,0.04204,
1681499222987376640,0.11308,-0.19878,0.02846,0.99481,0.08972,0.04178,-0.02354,-0.06856,0.11704,0.04987,
1681499223068852992,0.10482,-0.18474,0.02918,0.99572,0.08399,0.03699,-0.01130,-0.10684,0.08981,0.03703,
1681499223150328832,0.09287,-0.17319,0.02835,0.99637,0.07939,0.03040,0.00421,-0.14726,0.10999,0.03062,
1681499223272542720,0.07692,-0.15688,0.02862,0.99710,0.07121,0.02141,0.01634,-0.08558,0.07464,0.01547,
1681499223354018816,0.07196,-0.14950,0.02617,0.99736,0.06774,0.01863,0.01833,-0.04031,0.03969,0.00177,
1681499223435494656,0.07054,-0.14676,0.02418,0.99746,0.06708,0.01785,0.01599,-0.00492,-0.02087,-0.01004,
1681499223557708032,0.07300,-0.15302,0.02362,0.99720,0.07027,0.01865,0.01761,0.03785,-0.06661,-0.01300,
1681499223679921664,0.07781,-0.16093,0.02321,0.99688,0.07389,0.02136,0.01772,0.03868,-0.05979,-0.01033,
1681499223761397760,0.07883,-0.16441,0.02332,0.99674,0.07573,0.02250,0.01624,0.00539,-0.04374,-0.00721,
1681499223883611904,0.07555,-0.16655,0.02251,0.99668,0.07680,0.02132,0.01654,-0.04784,-0.00668,-0.00264,
1681499223965088000,0.07162,-0.16464,0.02239,0.99676,0.07608,0.01930,0.01742,-0.05524,0.01602,0.00057,
1681499224046563584,0.06741,-0.16129,0.02221,0.99692,0.07455,0.01735,0.01686,-0.06347,0.03272,0.00266,
1681499224168776704,0.06119,-0.15780,0.02381,0.99685,0.07604,0.01652,0.01512,-0.04380,0.00729,0.08026,
1681499224250252800,0.05772,-0.15799,0.03650,0.99569,0.08837,0.02339,0.01537,-0.04275,-0.03102,0.21304,
1681499224331728896,0.05427,-0.16028,0.05870,0.99418,0.10185,0.03105,0.01625,-0.01626,-0.03241,0.28698,
1681499224453942784,0.05323,-0.15764,0.09871,0.99231,0.11229,0.04726,0.02182,0.03202,0.07501,0.36754,
1681499224576156672,0.06033,-0.14003,0.15365,0.99258,0.10844,0.05403,0.01040,0.01552,0.18873,0.52419,
1681499224657632512,0.06412,-0.12039,0.19998,0.99363,0.09895,0.05298,0.01020,0.00267,0.25303,0.59971,
1681499224779846912,0.06171,-0.08148,0.27722,0.99589,0.07775,0.04081,0.02213,-0.05982,0.34364,0.66312,
1681499224861321728,0.05626,-0.04922,0.33083,0.99737,0.06063,0.03524,0.01818,-0.06087,0.37163,0.66382,
1681499224942797824,0.05526,-0.01911,0.38495,0.99810,0.04822,0.03173,0.02156,0.00884,0.32536,0.66703,
1681499225065011712,0.06321,0.01990,0.46426,0.99768,0.04077,0.03771,0.03950,0.09058,0.28493,0.62056,
1681499225146487552,0.07212,0.04530,0.50961,0.99727,0.04172,0.04188,0.04431,0.09897,0.26659,0.51276,
1681499225227963648,0.08450,0.06609,0.54761,0.99689,0.04421,0.03904,0.05220,0.11636,0.21637,0.46563,
1681499225350177792,0.10237,0.09124,0.61072,0.99466,0.05390,0.04535,0.07548,0.16143,0.20296,0.55540,
1681499225472391680,0.12623,0.11928,0.67345,0.99376,0.05894,0.05961,0.07358,0.23069,0.19922,0.43179,
1681499225553867520,0.14904,0.13372,0.70328,0.99269,0.06019,0.07270,0.07518,0.29356,0.14515,0.26476,
1681499225676080896,0.18796,0.14807,0.72269,0.99049,0.05380,0.09668,0.08182,0.30867,0.12013,0.08351,
1681499225757556736,0.21493,0.15502,0.72698,0.98915,0.04359,0.11462,0.08086,0.26713,0.10646,0.04662,
1681499225839032576,0.23267,0.15832,0.72455,0.98785,0.03229,0.12959,0.07943,0.17713,0.07212,0.02957,
1681499225961246720,0.24634,0.16084,0.72769,0.98586,0.01545,0.13875,0.09266,0.06556,-0.00536,0.08329,
1681499226042722816,0.24922,0.15895,0.73371,0.98364,0.01247,0.13863,0.11436,0.02466,-0.05445,0.11631,
1681499226124198656,0.24787,0.15422,0.73887,0.98075,0.01504,0.13286,0.14234,-0.04638,-0.07788,0.06729,
1681499226246412544,0.23346,0.15205,0.74031,0.97934,0.01602,0.11634,0.16461,-0.17208,-0.01652,0.00045,
1681499226368626944,0.20849,0.15714,0.74483,0.98199,0.01276,0.09889,0.16047,-0.21919,0.01660,0.07492,
1681499226450101760,0.19150,0.16518,0.75168,0.98247,0.01455,0.08864,0.16338,-0.19260,-0.00078,0.10712,
1681499226572315648,0.16944,0.17206,0.76264,0.98014,0.01650,0.07477,0.18291,-0.20478,-0.01507,0.05457,
1681499226653792000,0.15175,0.17862,0.76255,0.98101,0.01848,0.06045,0.18337,-0.21916,-0.01289,-0.06085,
1681499226735267840,0.13213,0.18392,0.75257,0.98290,0.01933,0.04981,0.17622,-0.19615,-0.00979,-0.17353,
1681499226857481728,0.11171,0.18642,0.72894,0.98412,0.01932,0.04351,0.17102,-0.07275,-0.03510,-0.22218,
1681499226938957568,0.10497,0.18807,0.71284,0.98373,0.02002,0.04634,0.17240,0.01924,-0.02581,-0.23027,
1681499227020433664,0.10907,0.18679,0.69509,0.98372,0.02103,0.05532,0.16971,0.07041,-0.01328,-0.21631,
1681499227142646784,0.11713,0.18425,0.65955,0.98398,0.03136,0.06308,0.16376,0.10025,-0.04137,-0.38267,
1681499227264860672,0.12834,0.17628,0.61417,0.97819,0.04256,0.07655,0.18833,0.13572,-0.06868,-0.37235,
1681499227346336768,0.13224,0.16907,0.58992,0.97430,0.04229,0.09116,0.20162,0.00249,-0.02714,-0.31614,
1681499227468550656,0.11096,0.16908,0.55787,0.98176,0.04940,0.08292,0.16383,-0.23915,0.05775,-0.25332,
1681499227550026752,0.08658,0.17326,0.53601,0.98656,0.05422,0.07537,0.13443,-0.20785,0.08603,-0.28265,
1681499227631502848,0.06928,0.18115,0.51422,0.98828,0.05341,0.07043,0.12442,-0.11980,0.10379,-0.25044,
1681499227753716736,0.05521,0.19707,0.48602,0.99105,0.02465,0.06118,0.11604,-0.09651,0.16573,-0.23663,
1681499227835191552,0.04454,0.21319,0.46448,0.99417,-0.00264,0.04816,0.09642,-0.12815,0.20816,-0.27859,
1681499227916667648,0.03440,0.22915,0.43912,0.99661,-0.02160,0.03298,0.07217,-0.11582,0.17962,-0.29921,
1681499228038881536,0.02665,0.24246,0.40180,0.99716,-0.02951,0.02525,0.06457,-0.01043,0.02556,-0.30136,
1681499228161095680,0.03181,0.23914,0.35713,0.99335,-0.02059,0.03712,0.10702,0.07761,-0.07201,-0.42312,
1681499228242571520,0.03775,0.23241,0.31729,0.98931,-0.01180,0.04658,0.13768,0.03507,-0.06467,-0.54224,
1681499228364784640,0.03702,0.22689,0.24462,0.98874,0.00107,0.04924,0.14134,-0.03096,-0.04146,-0.60456,
1681499228446260736,0.03480,0.22443,0.19446,0.98907,0.01422,0.03753,0.14186,-0.00661,-0.06362,-0.57874,
1681499228527736576,0.03325,0.22010,0.14921,0.98797,0.02397,0.01723,0.15178,-0.00931,-0.07400,-0.53233,
1681499228649950720,0.02898,0.21482,0.08923,0.98621,0.01797,-0.01097,0.16415,-0.03783,-0.01902,-0.43421,
1681499228731427072,0.02311,0.21770,0.05598,0.98702,0.00171,-0.01781,0.15960,-0.06733,0.03363,-0.34562,
1681499228812902656,0.01651,0.22322,0.02848,0.98901,-0.01393,-0.01404,0.14652,-0.01223,0.05099,-0.30789,
1681499228935115776,0.01680,0.22838,0.02470,0.99023,-0.02042,-0.01828,0.13675,0.05303,0.02901,-0.03378,
1681499229057329664,0.02801,0.23113,0.02389,0.99097,-0.02058,-0.01162,0.13195,0.14306,0.02264,0.00849,
1681499229138805504,0.04311,0.23095,0.02253,0.99079,-0.02010,-0.00421,0.13386,0.18765,0.00472,0.00631,
1681499229261019392,0.06367,0.22800,0.02124,0.99087,-0.01777,0.00605,0.13347,0.13678,-0.01516,-0.00214,
1681499229342495744,0.07259,0.22641,0.02034,0.99145,-0.01622,0.01103,0.12897,0.08625,-0.01026,-0.00666,
1681499229423971584,0.07732,0.22249,0.01958,0.99201,-0.01483,0.01363,0.12453,0.03710,-0.03005,-0.00867,
1681499229546184704,0.08052,0.21820,0.02066,0.99157,-0.01304,0.01509,0.12802,0.01792,-0.04472,-0.00738,
1681499229627660800,0.08267,0.21389,0.02200,0.99005,-0.01188,0.01647,0.13924,0.06673,-0.04811,-0.00379,
1681499229709136384,0.09036,0.21037,0.02249,0.98795,-0.01022,0.02005,0.15311,0.09355,-0.05752,-0.00273,
1681499229831350528,0.10329,0.20323,0.02497,0.98590,-0.00714,0.02537,0.16526,0.09356,-0.05139,-0.00121,
1681499229953564928,0.11477,0.19725,0.02542,0.98330,-0.00402,0.03084,0.17930,0.09893,-0.03641,-0.00149,
1681499230035040768,0.12256,0.19305,0.02556,0.98162,-0.00284,0.03416,0.18773,0.06530,-0.01764,-0.00019,
1681499230157253632,0.12816,0.19163,0.02735,0.98173,-0.00237,0.03720,0.18661,0.03831,0.00048,0.00290,
1681499230238729728,0.13162,0.19277,0.02766,0.98271,-0.00282,0.03946,0.18089,0.05319,0.01892,0.00404,
1681499230320205568,0.13680,0.19444,0.02793,0.98355,-0.00355,0.04258,0.17551,0.06500,0.01923,0.00379,
1681499230442419456,0.14294,0.19723,0.02874,0.98510,-0.00527,0.04619,0.16557,0.01738,0.01720,0.00559,
1681499230523895808,0.14370,0.19768,0.02849,0.98558,-0.00592,0.04654,0.16259,-0.01307,-0.01608,0.00491,
1681499230605371392,0.14288,0.19760,0.02837,0.98535,-0.00563,0.04595,0.16415,-0.00502,-0.02655,0.00464,
1681499230727585280,0.14639,0.19416,0.02891,0.98524,-0.00447,0.04666,0.16461,0.04140,-0.05152,0.00271,
1681499230849798656,0.15623,0.18451,0.02918,0.98482,-0.00016,0.04983,0.16627,0.07556,-0.07286,0.00120,
1681499230931274752,0.16229,0.17832,0.03065,0.98421,0.00197,0.05190,0.16922,0.03180,-0.05365,0.00462,
1681499231053488384,0.16222,0.17178,0.03241,0.98665,0.00352,0.05034,0.15482,-0.05476,-0.04753,0.00949,
1681499231134964736,0.16107,0.16745,0.03370,0.98901,0.00482,0.04803,0.13975,-0.04215,-0.06141,0.00987,
1681499231216440576,0.16098,0.16240,0.03430,0.98990,0.00666,0.04670,0.13366,0.00004,-0.07187,0.00863,
1681499231338654464,0.16246,0.15265,0.03503,0.98914,0.00998,0.04549,0.13942,-0.00726,-0.07673,0.00856,
1681499231420130560,0.16091,0.14615,0.03518,0.98914,0.01185,0.04373,0.13983,-0.03811,-0.07349,0.00861,
1681499231501605632,0.15660,0.14015,0.03606,0.98972,0.01375,0.04094,0.13635,-0.05794,-0.07567,0.00914,
1681499231623819776,0.15201,0.13375,0.03693,0.98966,0.01576,0.03762,0.13753,-0.00735,-0.04656,0.00959,
1681499231746033664,0.15246,0.13058,0.03750,0.98947,0.01664,0.03720,0.13889,0.01399,-0.02751,0.00946,
1681499231827509760,0.15069,0.13294,0.03644,0.98965,0.01669,0.03757,0.13748,0.02443,-0.01525,0.00830,
1681499231949723392,0.15368,0.13232,0.03715,0.98964,0.01699,0.03888,0.13719,0.02756,-0.01714,0.00794,
1681499232031199744,0.15492,0.13209,0.03770,0.98965,0.01714,0.03960,0.13683,0.02176,-0.01417,0.00810,
1681499232112675584,0.15673,0.13245,0.03799,0.98970,0.01713,0.04040,0.13629,0.02709,-0.00638,0.00767,
1681499232234889728,0.15979,0.13294,0.03835,0.98967,0.01665,0.04163,0.13618,0.01527,0.00016,0.00712,
1681499232316364800,0.15995,0.13382,0.03812,0.98982,0.01623,0.04182,0.13510,-0.00125,-0.00015,0.00617,
1681499232397840640,0.15887,0.13550,0.03771,0.98980,0.01566,0.04149,0.13540,-0.00216,0.00591,0.00551,
1681499232520054528,0.15731,0.13790,0.03727,0.98965,0.01434,0.04132,0.13665,-0.00233,0.01120,0.00437,
1681499232642268672,0.15559,0.14011,0.03650,0.98975,0.01307,0.04112,0.13613,-0.00850,0.00839,0.00319,
1681499232723744512,0.15553,0.14083,0.03630,0.98970,0.01234,0.04072,0.13670,-0.01005,0.00445,0.00258,
1681499232845957632,0.15458,0.14137,0.03593,0.98958,0.01159,0.04024,0.13774,-0.00337,-0.00150,0.00142,
1681499232927433728,0.15402,0.14156,0.03552,0.98957,0.01134,0.04019,0.13787,-0.00089,-0.00595,0.00065,
1681499233008909824,0.15447,0.14116,0.03542,0.98959,0.01135,0.04020,0.13776,-0.00019,-0.00952,0.00052,
1681499233131123712,0.15372,0.14126,0.03485,0.98954,0.01116,0.04005,0.13813,-0.00066,-0.00120,0.00039,
1681499233212599552,0.15371,0.14170,0.03490,0.98958,0.01086,0.04018,0.13786,0.00266,-0.00167,0.00010,
1681499233294075648,0.15453,0.14191,0.03528,0.98962,0.01062,0.04041,0.13752,0.00335,-0.00053,0.00018,
1681499233416289536,0.15461,0.14240,0.03495,0.98953,0.00996,0.04065,0.13810,-0.00127,0.00420,0.00039,
1681499233538503680,0.15458,0.14282,0.03481,0.98961,0.00927,0.04061,0.13759,-0.00480,-0.00202,0.00024,
1681499233619979520,0.15396,0.14310,0.03457,0.98959,0.00910,0.04048,0.13783,-0.00556,-0.00764,-0.00020,
1681499233742192640,0.15323,0.14250,0.03424,0.98953,0.00907,0.04031,0.13832,-0.00121,-0.00778,-0.00053,
1681499233823668736,0.15407,0.14221,0.03422,0.98955,0.00901,0.04052,0.13811,0.00283,-0.00722,-0.00065,
1681499233905144576,0.15484,0.14219,0.03430,0.98959,0.00904,0.04077,0.13770,0.00250,-0.00811,-0.00075,
1681499234027358720,0.15553,0.14163,0.03415,0.98954,0.00895,0.04095,0.13802,-0.00408,-0.00667,-0.00070,
1681499234108834816,0.15593,0.14120,0.03419,0.98958,0.00887,0.04083,0.13780,-0.00782,-0.00803,-0.00059,
1681499234190309632,0.15559,0.14124,0.03425,0.98957,0.00887,0.04070,0.13786,-0.00202,-0.01048,-0.00049,
1681499234312523520,0.15615,0.13993,0.03428,0.98946,0.00926,0.04096,0.13860,0.00087,-0.01835,-0.00095,
1681499234434737664,0.15687,0.13811,0.03453,0.98957,0.01002,0.04097,0.13777,-0.00554,-0.01875,-0.00073,
1681499234516213760,0.15675,0.13785,0.03473,0.98958,0.01044,0.04073,0.13769,-0.00810,-0.01475,-0.00060,
1681499234638426624,0.15628,0.13765,0.03484,0.98956,0.01045,0.04068,0.13783,-0.00478,0.00071,0.00028,
1681499234719902720,0.15619,0.13815,0.03464,0.98954,0.00987,0.04060,0.13805,-0.01273,0.00958,0.00091,
1681499234801378560,0.15628,0.13889,0.03446,0.98968,0.00906,0.04028,0.13723,-0.01758,0.01184,0.00084,
1681499234923592704,0.15469,0.14108,0.03384,0.98969,0.00762,0.03956,0.13747,-0.01956,0.01382,0.00036,
1681499235005067520,0.15323,0.14215,0.03297,0.98961,0.00674,0.03900,0.13821,-0.02156,0.00935,-0.00004,
1681499235086543360,0.15208,0.14183,0.03255,0.98958,0.00602,0.03839,0.13865,-0.02192,0.00556,-0.00036,
1681499235208757760,0.15332,0.14092,0.03329,0.98954,0.00511,0.03759,0.13917,-0.01576,0.00181,-0.00034,
1681499235330971648,0.15343,0.14165,0.03307,0.98954,0.00443,0.03733,0.13925,0.00116,0.00312,-0.00078,
1681499235412446720,0.15423,0.14228,0.03260,0.98948,0.00398,0.03782,0.13961,0.00914,0.00461,-0.00108,
1681499235534660864,0.15574,0.14272,0.03232,0.98957,0.00319,0.03854,0.13875,-0.00026,0.00587,-0.00111,
1681499235616136704,0.15242,0.14838,0.03257,0.98974,0.00261,0.03874,0.13750,-0.00354,0.00524,0.00032,
1681499235697612544,0.15706,0.14596,0.03390,0.98978,0.00218,0.03884,0.13716,-0.00085,0.00100,-0.00100,
1681499235819826944,0.15856,0.14570,0.03468,0.98978,0.00191,0.03896,0.13717,0.00564,0.00028,-0.00053,
1681499235901302784,0.15951,0.14570,0.03504,0.98979,0.00166,0.03920,0.13700,0.00629,0.00317,0.00003,
1681499235982778880,0.15970,0.14640,0.03501,0.98985,0.00132,0.03933,0.13655,0.00177,0.00225,0.00002,
1681499236104992512,0.15985,0.14668,0.03501,0.98999,0.00118,0.03925,0.13558,0.00128,-0.00381,0.00020,
1681499236227205632,0.16009,0.14641,0.03517,0.98991,0.00121,0.03931,0.13612,0.00226,-0.00484,0.00085,
1681499236308681728,0.15998,0.14620,0.03530,0.98993,0.00123,0.03929,0.13601,0.00158,-0.00424,0.00127,
1681499236430895872,0.16058,0.14597,0.03524,0.98996,0.00113,0.03938,0.13574,0.00252,-0.00191,0.00146,
1681499236512371712,0.16082,0.14618,0.03494,0.99012,0.00111,0.03940,0.13459,0.00097,-0.00353,0.00128,
1681499236593847808,0.16104,0.14638,0.03473,0.99019,0.00121,0.03939,0.13402,0.00302,-0.00775,0.00089,
1681499236716061952,0.16107,0.14556,0.03476,0.99010,0.00156,0.03934,0.13469,0.00216,-0.00880,0.00083,
1681499236797537792,0.16099,0.14499,0.03481,0.99017,0.00182,0.03935,0.13423,0.00315,-0.00911,0.00071,
1681499236879013376,0.16136,0.14466,0.03468,0.99020,0.00209,0.03944,0.13396,0.00704,-0.01000,0.00043,
1681499237001227776,0.16231,0.14362,0.03455,0.99014,0.00260,0.03978,0.13426,0.00715,-0.01097,0.00030,
1681499237123440384,0.16273,0.14274,0.03481,0.99024,0.00315,0.03995,0.13350,0.00321,-0.00954,0.00100,
1681499237204916736,0.16277,0.14240,0.03524,0.99026,0.00342,0.03998,0.13333,0.00092,-0.00854,0.00125,
1681499237327130880,0.16230,0.14159,0.03544,0.99027,0.00371,0.03968,0.13330,-0.00402,-0.00811,0.00136,
1681499237408606464,0.16206,0.14099,0.03556,0.99026,0.00388,0.03948,0.13343,-0.00158,-0.00775,0.00160,
1681499237490082816,0.16165,0.14058,0.03570,0.99024,0.00402,0.03938,0.13360,0.00149,-0.00631,0.00180,
1681499237612296704,0.16155,0.14010,0.03579,0.99022,0.00417,0.03939,0.13376,-0.00174,-0.00573,0.00212,
1681499237693772544,0.16171,0.13955,0.03561,0.99026,0.00430,0.03913,0.13354,-0.00642,-0.00983,0.00188,
1681499237775248640,0.16183,0.13887,0.03536,0.99028,0.00463,0.03878,0.13347,-0.00303,-0.01192,0.00138,
1681499237897462528,0.16175,0.13873,0.03520,0.99053,0.00481,0.03861,0.13168,-0.00334,0.00377,0.00210,
1681499238019676416,0.16245,0.13897,0.03530,0.99146,0.00467,0.03899,0.12440,0.02014,-0.00796,0.00155,
1681499238101152768,0.16229,0.14340,0.03391,0.99181,0.00547,0.03986,0.12119,0.03105,-0.02093,0.00083,
1681499238223366656,0.16322,0.14287,0.03251,0.99223,0.00667,0.04179,0.11702,0.00439,-0.02790,-0.00255,
1681499238304842752,0.16378,0.13824,0.03347,0.99338,0.00840,0.04145,0.10677,-0.04782,-0.05106,-0.00029,
1681499238386318336,0.15472,0.13546,0.03356,0.99456,0.01073,0.03896,0.09601,-0.11623,-0.07366,0.01845,
1681499238508532480,0.14812,0.12959,0.04896,0.99354,-0.00486,0.06090,0.09562,-0.02131,-0.01498,0.19532,
1681499238590008576,0.14455,0.12987,0.06581,0.99417,-0.02085,0.07669,0.07288,-0.06291,0.02024,0.21786,
1681499238671484672,0.13771,0.13103,0.08200,0.99522,-0.02785,0.08735,0.03352,-0.07856,-0.02339,0.19395,
1681499238793698816,0.13408,0.11884,0.11079,0.99526,-0.00908,0.08702,0.04250,-0.00292,-0.16760,0.30946,
1681499238915911424,0.12667,0.10801,0.16164,0.99401,0.01618,0.07345,0.07931,-0.12568,-0.04341,0.53414,
1681499238997387520,0.11512,0.11155,0.21064,0.99523,0.02356,0.05641,0.07603,-0.16744,0.03532,0.67843,
1681499239119601664,0.09339,0.12428,0.29920,0.99657,0.02837,0.03406,0.06986,-0.14592,0.12275,0.74846,
1681499239201077760,0.08397,0.13787,0.35777,0.99647,0.02746,0.02435,0.07556,-0.06529,0.15967,0.73389,
1681499239282553856,0.08267,0.15456,0.41611,0.99586,0.02455,0.02402,0.08416,0.04544,0.21881,0.73627,
1681499239404767744,0.10233,0.18242,0.50410,0.99572,0.02932,0.03840,0.07878,0.27921,0.22849,0.70846,
1681499239486243840,0.12995,0.19985,0.56073,0.99477,0.03586,0.05854,0.07566,0.42185,0.20673,0.66559,
1681499239567719680,0.16869,0.21427,0.61117,0.99323,0.04162,0.08153,0.07158,0.51737,0.17627,0.53897,
1681499239689933568,0.23509,0.23332,0.66191,0.99185,0.04142,0.10250,0.06330,0.57376,0.16251,0.29064,
1681499239812147968,0.30634,0.25235,0.68567,0.99200,0.03862,0.10842,0.05180,0.62325,0.15502,0.12431,
1681499239893623552,0.35801,0.26372,0.69226,0.99181,0.03607,0.10774,0.05830,0.64284,0.16578,0.09108,
1681499240015837696,0.43830,0.28461,0.70632,0.99173,0.03482,0.10716,0.06146,0.65777,0.22353,0.11583,
1681499240097313792,0.49309,0.29996,0.71747,0.99223,0.03710,0.10281,0.05943,0.65283,0.22855,0.08759,
1681499240178789632,0.54766,0.31644,0.72304,0.99268,0.03469,0.10021,0.05773,0.62679,0.24182,-0.01117,
1681499240301004032,0.62533,0.34626,0.71457,0.99479,0.03118,0.09065,0.03459,0.58512,0.28089,-0.08768,
1681499240382479616,0.67538,0.36737,0.71163,0.99559,0.03509,0.08449,0.02051,0.64261,0.22893,-0.00449,
1681499240463955968,0.73771,0.37886,0.71660,0.99491,0.04017,0.08480,0.03669,0.74332,0.13945,0.09634,
1681499240586169856,0.83418,0.39504,0.73070,0.99340,0.04900,0.08365,0.06139,0.72639,0.14802,0.06423,
1681499240708384000,0.92187,0.41159,0.72753,0.99481,0.05085,0.07819,0.04063,0.66091,0.13146,-0.13091,
1681499240789859328,0.97783,0.41921,0.71500,0.99580,0.04806,0.07070,0.03283,0.66605,0.08859,-0.15905,
1681499240912072960,1.06165,0.42558,0.70573,0.99593,0.04850,0.05943,0.04735,0.67811,0.06342,0.02213,
